title,link
Time transfixed,https://www.wikiart.org/zh/lei-nei-ma-ge-li-te/time-transfixed-1938
Seated Woman with Bent Knee,https://www.wikiart.org/zh/ai-gong-xi-le/seated-woman-with-bent-knee-1917
吻,https://www.wikiart.org/zh/gu-si-ta-fu-ke-lin-mu/wen-1908
春,https://www.wikiart.org/zh/sang-de-luo-bo-ti-qie-li/chun-1478
創造亞當,https://www.wikiart.org/zh/mi-kai-lang-ji-luo/chuang-zao-ya-dang-1512
The Concert in the Egg,https://www.wikiart.org/zh/ye-luo-ni-mi-si-bo-si/the-concert-in-the-egg-1480
Flower Garden,https://www.wikiart.org/zh/gu-si-ta-fu-ke-lin-mu/flower-garden-1907
The human condition,https://www.wikiart.org/zh/lei-nei-ma-ge-li-te/the-human-condition-1935
根特祭坛画,https://www.wikiart.org/zh/yang-fan-ai-ke/gen-te-ji-tan-hua-1432
The Gray Tree,https://www.wikiart.org/zh/pi-te-meng-de-li-an/the-gray-tree-1911
Portrait of aunt Pepa,https://www.wikiart.org/zh/ba-bo-luo-bi-qia-suo/portrait-of-aunt-pepa-1896
盲人預言,https://www.wikiart.org/zh/lao-bi-de-bo-lu-gai-er/mang-ren-yu-yan-1568
Boy and dog in a Johnnypump,https://www.wikiart.org/zh/shang-mi-xie-ba-si-qi-ya/boy-and-dog-in-a-johnnypump
Self-Portrait Along the Border Line Between Mexico and the United States,https://www.wikiart.org/zh/fu-lie-da-qia-luo/self-portrait-along-the-boarder-line-between-mexico-and-the-united-states-1932
La gerbe,https://www.wikiart.org/zh/heng-li-ma-di-si/la-gerbe-1953
Forever Always,https://www.wikiart.org/zh/octavio-ocampo/forever-always
Onement VI,https://www.wikiart.org/zh/ba-ni-te-niu-man/onement-vi-1953
Portrait of Ambroise Vollard,https://www.wikiart.org/zh/ba-bo-luo-bi-qia-suo/portrait-of-ambroise-vollard-1910
The Smile of the Flamboyant Wings,https://www.wikiart.org/zh/hu-an-mi-luo/the-smile-of-the-flamboyant-wings
艾蒂兒肖像一號,https://www.wikiart.org/zh/gu-si-ta-fu-ke-lin-mu/ai-di-er-xiao-xiang-hao-1907
Minotaur,https://www.wikiart.org/zh/man-lei/minotaur-1934
Bull's Head,https://www.wikiart.org/zh/ba-bo-luo-bi-qia-suo/bulls-head-1942
Untitled (Money can buy you love),https://www.wikiart.org/zh/barbara-kruger/untitled-money-can-buy-you-love-1985
The Roses of Heliogabalus,https://www.wikiart.org/zh/lao-lun-si-a-er-ma-ta-de-ma/the-roses-of-heliogabalus-1888
水仙,https://www.wikiart.org/zh/qia-la-wa-qiao/shui-xian-1599
The Fight between Carnival and Lent,https://www.wikiart.org/zh/lao-bi-de-bo-lu-gai-er/the-fight-between-carnival-and-lent-1559-1
Southern Justice (Murder in Mississippi),https://www.wikiart.org/zh/nuo-man-luo-ke-wei-er/southern-justice-murder-in-mississippi-1965
Queen Elizabeth II,https://www.wikiart.org/zh/lu-xi-an-fu-luo-yi-de/queen-elizabeth-ii-2001
Me and My Parrots,https://www.wikiart.org/zh/fu-lie-da-qia-luo/me-and-my-parrots-1941
Camille Monet and a Child in the Artist’s Garden in Argenteuil,https://www.wikiart.org/zh/ke-lao-de-mo-nai/madame-monet-and-child
Me  She,https://www.wikiart.org/zh/man-lei/me-she-1934
The Virgin,https://www.wikiart.org/zh/gu-si-ta-fu-ke-lin-mu/the-virgin-1913
A Young Girl Reading,https://www.wikiart.org/zh/rang-ao-nuo-lei-fu-la-ge-na-er/a-young-girl-reading-1776-1
Without Hope,https://www.wikiart.org/zh/fu-lie-da-qia-luo/without-hope-1945
The Death of Seneca,https://www.wikiart.org/zh/ya-ke-lu-yi-da-wei/the-death-of-seneca-1773
Self-Portrait,https://www.wikiart.org/zh/ba-bo-luo-bi-qia-suo/self-portrait-1901
Self Portrait with Bandaged Ear,https://www.wikiart.org/zh/wen-sen-te-fan-gao/self-portrait-with-bandaged-ear-1889
Convergence (Number 10),https://www.wikiart.org/zh/jie-ke-xun-bo-luo-ke/convergence-1952
Office in a Small City,https://www.wikiart.org/zh/ai-de-hua-huo-pu/office-in-a-small-city-1953
Composition VII,https://www.wikiart.org/zh/wa-xi-li-kang-ding-si-ji/composition-vii-1913
Lady Godiva,https://www.wikiart.org/zh/john-collier/lady-godiva-1897
Dance (II),https://www.wikiart.org/zh/heng-li-ma-di-si/dance-ii-1910
Over the town,https://www.wikiart.org/zh/ma-ke-xia-qia-er/over-the-town-1918
The Disintegration of the Persistence of Memory,https://www.wikiart.org/zh/sa-er-wa-duo-da-li/the-disintegration-of-the-persistence-of-memory
Ivan the Terrible and His Son Ivan on November 16  1581,https://www.wikiart.org/zh/yi-li-ya-xie-fei-mo-wei-qi-lie-bin/ivan-the-terrible-and-his-son-ivan-on-november-16-1581-1885
Lizard,https://www.wikiart.org/zh/mo-li-zi-ke-ni-li-si-ai-xue/lizard-1
蘇格拉底之死,https://www.wikiart.org/zh/ya-ke-lu-yi-da-wei/su-ge-la-di-zhi-si-1787
A Glimpse of Notre-Dame in the Late Afternoon,https://www.wikiart.org/zh/heng-li-ma-di-si/notre-dame-sunrise-1902
Reflection (Self-Portrait),https://www.wikiart.org/zh/lu-xi-an-fu-luo-yi-de/reflection-self-portrait-1985
L.H.O.O.Q  Mona Lisa with moustache,https://www.wikiart.org/zh/ma-sai-er-du-xiang/l-h-o-o-q-mona-lisa-with-moustache-1919
雅典學院,https://www.wikiart.org/zh/la-fei-er/ya-dian-xue-yuan-1511
The Procuress,https://www.wikiart.org/zh/yang-fu-mei-er/the-procuress-1656
Jeanne Samary in a Low Necked Dress,https://www.wikiart.org/zh/pi-ye-ao-gu-si-te-lei-nuo-wa/jeanne-samary-in-a-low-necked-dress-1877
New York City I,https://www.wikiart.org/zh/pi-te-meng-de-li-an/new-york-city-i-1942
梅杜薩之筏,https://www.wikiart.org/zh/xi-ao-duo-jie-li-ke/mei-du-sa-zhi-fa-1819
聖母的康乃馨,https://www.wikiart.org/zh/lie-ao-na-duo-da-fen-qi/sheng-mu-de-kang-nai-xin-1480
The Farm,https://www.wikiart.org/zh/hu-an-mi-luo/the-farm-1922
Vega-Nor,https://www.wikiart.org/zh/wei-ke-duo-wa-sha-lei/vega-nor-1969
The Poor Poet,https://www.wikiart.org/zh/qia-er-shi-pi-ci-wei-ge/the-poor-poet-1837
Boxer,https://www.wikiart.org/zh/shang-mi-xie-ba-si-qi-ya/boxer
Echo,https://www.wikiart.org/zh/di-ao-duo-ji-te-er-sen/echo-ekko-1888
Frozen Assets,https://www.wikiart.org/zh/die-ge-li-wei-la/frozen-assets-1931
Drawing Hands,https://www.wikiart.org/zh/mo-li-zi-ke-ni-li-si-ai-xue/drawing-hands
The Lady of Shalott,https://www.wikiart.org/zh/yue-han-wei-lian-mu-wo-te-hao-si/the-lady-of-shalott-1888
Che Guevara,https://www.wikiart.org/zh/an-di-wo-he/che-guevara
十字若望的基督,https://www.wikiart.org/zh/sa-er-wa-duo-da-li/shi-zi-ruo-wang-de-ji-du-1951
Fromelles,https://www.wikiart.org/zh/a-dao-fu-xi-te-le/fromelles-1916
Krishna (Spring in Kulu),https://www.wikiart.org/zh/ni-gu-la-si-luo-li-qi/krishna-spring-in-kulu-1930
戴珍珠耳環的少女,https://www.wikiart.org/zh/yang-fu-mei-er/dai-zhen-zhu-er-huan-de-shao-nu-1665
The Suicide of Dorothy Hale,https://www.wikiart.org/zh/fu-lie-da-qia-luo/the-suicide-of-dorothy-hale-1938
歐貴茲伯爵的葬禮,https://www.wikiart.org/zh/ge-lei-kao/ou-gui-zi-bo-jue-de-zang-li-1587
In Bed  The Kiss,https://www.wikiart.org/zh/heng-li-de-tu-lu-si-luo-te-lie-ke/in-bed-the-kiss-1892
I Can't Believe You Morons Actually Buy This Shit,https://www.wikiart.org/zh/ban-ke-si/i-can-t-believe-you-morons-actually-buy-this-shit-2007
聖傑洛姆,https://www.wikiart.org/zh/qia-la-wa-qiao/sheng-jie-luo-mu-1605
Elvis I & II,https://www.wikiart.org/zh/an-di-wo-he/elvis-presley
The Nymphaeum,https://www.wikiart.org/zh/wei-lian-a-dao-fu-bu-ge-luo/the-nymphaeum-1878
Entrance to Subway,https://www.wikiart.org/zh/ma-ke-luo-si-ke/entance-to-subway
The Adoration of the Name of The Lord,https://www.wikiart.org/zh/fu-lang-xi-si-ke-ge-ya/the-adoration-of-the-name-of-the-lord-1772
The Fall,https://www.wikiart.org/zh/alan-stephens-foster/53c057ad59f4bd6f22a2ef3a0710b11a
Dance Class at the Opera  rue Le Peletier,https://www.wikiart.org/zh/ai-de-jia-de-jia/dance-class-at-the-opera-1872
Self Portrait with Cropped Hair,https://www.wikiart.org/zh/fu-lie-da-qia-luo/self-portrait-with-cropped-hair-1940
Arda In Flanders,https://www.wikiart.org/zh/a-dao-fu-xi-te-le/arda-in-flanders-1917
Tableau I,https://www.wikiart.org/zh/pi-te-meng-de-li-an/tableau-i-1921
被斬首的聖施洗者約翰,https://www.wikiart.org/zh/qia-la-wa-qiao/bei-zhan-shou-de-sheng-shi-xi-zhe-yue-han-1608
La belle Iseult,https://www.wikiart.org/zh/wei-lian-mo-li-si/la-belle-iseult-1858
The Sick Child (later),https://www.wikiart.org/zh/ai-de-hua-meng-ke/the-sick-child-1886
Rooms By The Sea,https://www.wikiart.org/zh/ai-de-hua-huo-pu/rooms-by-the-sea
星夜,https://www.wikiart.org/zh/wen-sen-te-fan-gao/xing-ye-1889
The Shipwreck,https://www.wikiart.org/zh/yue-se-fu-ma-luo-de-wei-lian-te-na/the-shipwreck
Great Still life on pedestal,https://www.wikiart.org/zh/ba-bo-luo-bi-qia-suo/great-still-life-on-pedestal-1931
Guitar lesson,https://www.wikiart.org/zh/ba-er-di-si/guitar-lesson-1934
Abduction of the Daughters of Leucippus,https://www.wikiart.org/zh/bi-de-bao-luo-lu-ben-si/rape-of-the-daughters-of-leucippus-1618
Composition VI,https://www.wikiart.org/zh/wa-xi-li-kang-ding-si-ji/composition-vi-1913
Still Life - Vase with Fifteen Sunflowers,https://www.wikiart.org/zh/wen-sen-te-fan-gao/still-life-vase-with-fifteen-sunflowers-1888-1
Portrait of Maude Abrantes,https://www.wikiart.org/zh/a-mei-dai-ao-mo-di-li-ya-ni/portrait-of-maude-abrantes-1907
Relativity lattice,https://www.wikiart.org/zh/mo-li-zi-ke-ni-li-si-ai-xue/relativity-lattice
播種者,https://www.wikiart.org/zh/rang-fu-lang-suo-wa-mi-le/bo-zhong-zhe-1850
Brillo Soap Pads Boxes,https://www.wikiart.org/zh/an-di-wo-he/brillo-soap-pads-boxes-1964
Death of Pablo Escobar,https://www.wikiart.org/zh/fernando-botero/death-of-pablo-escobar
观景殿的阿波罗,https://www.wikiart.org/zh/gu-xi-la-hui-hua-yu-diao-su/apollo-belvedere
Balkan Erotic Epic,https://www.wikiart.org/zh/ma-li-nuo-a-bu-la-mo-wei-qi/balkan-erotic-epic-2005
Estaque,https://www.wikiart.org/zh/an-de-lie-de-lan/estaque-1905
Girl with a Dog,https://www.wikiart.org/zh/rang-ao-nuo-lei-fu-la-ge-na-er/girl-with-a-dog
Girl and Death,https://www.wikiart.org/zh/ai-de-hua-meng-ke/girl-and-death-1894
The Arrest of Christ (Kiss of Judas),https://www.wikiart.org/zh/qiao-tuo-di-bang-duo-na/the-arrest-of-christ-kiss-of-judas-1306-1
創造亞當,https://www.wikiart.org/zh/mi-kai-lang-ji-luo/chuang-zao-ya-dang-1510
Joachim among the Shepherds,https://www.wikiart.org/zh/qiao-tuo-di-bang-duo-na/joachim-among-the-shepherds
Creation of the Birds,https://www.wikiart.org/zh/remedios-varo/creation-of-the-birds
Untitled,https://www.wikiart.org/zh/bei-ke-xin-si-ji/untitled-504
Rest Energy,https://www.wikiart.org/zh/ma-li-nuo-a-bu-la-mo-wei-qi/rest-energy
Mountains and Sea,https://www.wikiart.org/zh/helen-frankenthaler/mountains-and-sea-1962
夢魘,https://www.wikiart.org/zh/yue-han-heng-li-xi-fei-si-li/meng-yan-1781
Sugaring Off,https://www.wikiart.org/zh/mo-xi-nai-nai/sugaring-off-1943
Judith Beheading Holofernes,https://www.wikiart.org/zh/qia-la-wa-qiao/judith-beheading-holofernes-1599
The Birthday,https://www.wikiart.org/zh/ma-ke-xia-qia-er/the-birthday-1915
Un Chien Andalou (film still),https://www.wikiart.org/zh/sa-er-wa-duo-da-li/un-chien-andalou-film-still-1928
维纳斯与战神,https://www.wikiart.org/zh/sang-de-luo-bo-ti-qie-li/wei-na-si-yu-zhan-shen-1483
Child with dove,https://www.wikiart.org/zh/ba-bo-luo-bi-qia-suo/child-with-dove-1901
沉睡的吉普赛人,https://www.wikiart.org/zh/heng-li-lu-suo/chen-shui-de-ji-pu-sai-ren-1897
Female Artist,https://www.wikiart.org/zh/en-si-te-lu-de-wei-xi-ke-er-xi-na/female-artist
Chop Suey,https://www.wikiart.org/zh/ai-de-hua-huo-pu/chop-suey-1929
岩窟聖母,https://www.wikiart.org/zh/lie-ao-na-duo-da-fen-qi/yan-ku-sheng-mu-1505
St. Francis Preaching to the Birds,https://www.wikiart.org/zh/qiao-tuo-di-bang-duo-na/st-francis-preaching-to-the-birds-1299
Castle and Sun,https://www.wikiart.org/zh/bao-luo-ke-li/castle-and-sun-1928
The Embarkation for Cythera,https://www.wikiart.org/zh/rang-an-dong-ni-hua-tuo/the-embarkation-for-cythera-1717
Still Life - Vase with Twelve Sunflowers,https://www.wikiart.org/zh/wen-sen-te-fan-gao/still-life-vase-with-twelve-sunflowers
Pope Leo X (after Raphael),https://www.wikiart.org/zh/fernando-botero/pope-leo-x-after-raphael
Sportsmen,https://www.wikiart.org/zh/qia-ji-mi-er-xie-wei-li-nuo-wei-qi-ma-lie-wei-qi/spotrsmeny-1931
Dream Caused by the Flight of a Bee around a Pomegranate a Second before Awakening,https://www.wikiart.org/zh/sa-er-wa-duo-da-li/dream-caused-by-the-flight-of-a-bee-around-a-pomegranate-one-second-before-awakening
The Vision of Death,https://www.wikiart.org/zh/gu-si-ta-fu-duo-lei/the-vision-of-death
嘉舍醫師的畫像,https://www.wikiart.org/zh/wen-sen-te-fan-gao/jia-she-yi-shi-de-hua-xiang-1890
Thérèse dreaming,https://www.wikiart.org/zh/ba-er-di-si/th%C3%A9r%C3%A8se-dreaming-1938
亚当和夏娃,https://www.wikiart.org/zh/a-er-bu-lei-xi-te-diu-le/ya-dang-he-xia-wa-1507
Moses,https://www.wikiart.org/zh/fu-lie-da-qia-luo/moses-1945
The Bird Seller,https://www.wikiart.org/zh/vicente-manansala/the-bird-seller-1976
Slow Swirl at the Edge of the Sea,https://www.wikiart.org/zh/ma-ke-luo-si-ke/slow-swirl-at-the-edge-of-the-sea
Kiss,https://www.wikiart.org/zh/ai-de-hua-meng-ke/kiss-1897
The Meeting (Bonjour Monsieur Courbet),https://www.wikiart.org/zh/ju-si-ta-fu-ku-er-bei/the-meeting-bonjour-monsieur-courbet-1854
I Make Maintenance Art One Hour Every Day,https://www.wikiart.org/zh/mierle-laderman-ukeles/i-make-maintenance-art-one-hour-every-day-1976
伯沙撒的盛宴,https://www.wikiart.org/zh/lun-bo-lang/bo-sha-sa-wang-de-sheng-yan-1635
抱銀貂的女子,https://www.wikiart.org/zh/lie-ao-na-duo-da-fen-qi/bao-yin-diao-de-nu-zi-1496
維特魯威人,https://www.wikiart.org/zh/lie-ao-na-duo-da-fen-qi/wei-te-lu-wei-ren-1492
Composition C (No.III) with Red  Yellow and Blue,https://www.wikiart.org/zh/pi-te-meng-de-li-an/composition-c-no-iii-with-red-yellow-and-blue-1935
Landscape near Chatou,https://www.wikiart.org/zh/an-de-lie-de-lan/landscape-near-chatou-1904-1
La Grande Jatte,https://www.wikiart.org/zh/qiao-zhi-xiu-la/la-grande-jatte-1884
The Elephant Celebes,https://www.wikiart.org/zh/ma-ke-si-en-si-te/the-elephant-celebes-1921
Samson and Delilah,https://www.wikiart.org/zh/bi-de-bao-luo-lu-ben-si/samson-and-delilah-1610
美惠三女神,https://www.wikiart.org/zh/la-fei-er/mei-hui-san-nu-shen-1505
What a Human Being Is,https://www.wikiart.org/zh/hilma-af-klint/what-a-human-being-is-1910
Cleopatra,https://www.wikiart.org/zh/yue-han-wei-lian-mu-wo-te-hao-si/cleopatra-1887-1
The Broken Column,https://www.wikiart.org/zh/fu-lie-da-qia-luo/the-broken-column-1944
Death in the sickroom,https://www.wikiart.org/zh/ai-de-hua-meng-ke/death-in-the-sickroom-1893
Primavera Umbria,https://www.wikiart.org/zh/gerardo-dottori/primavera-umbria-1923
Madonna of the Slums,https://www.wikiart.org/zh/vicente-manansala/madonna-of-the-slums-1950
Untitled (Dance),https://www.wikiart.org/zh/kai-si-ha-lin/untitled-dance-1987
Oberon  Titania and Puck with Fairies Dancing,https://www.wikiart.org/zh/wei-lian-bu-lai-ke/oberon-titania-and-puck-with-fairies-dancing
Hofbräuhaus  Munich,https://www.wikiart.org/zh/a-dao-fu-xi-te-le/hofbrauhaus-munich
亙古常在者,https://www.wikiart.org/zh/wei-lian-bu-lai-ke/gen-gu-chang-zai-zhe-1794
Dynamism of a Cyclist,https://www.wikiart.org/zh/weng-bei-tuo-bo-qiu-ni/dynamism-of-a-cyclist-1913
貓與鳥,https://www.wikiart.org/zh/bao-luo-ke-li/mao-yu-niao-1928
Skull,https://www.wikiart.org/zh/shang-mi-xie-ba-si-qi-ya/head
The Runaway,https://www.wikiart.org/zh/nuo-man-luo-ke-wei-er/the-runaway-1958
三博士來朝,https://www.wikiart.org/zh/wei-la-si-kai-zi/san-bo-shi-lai-zhao-1619
船上的午宴,https://www.wikiart.org/zh/pi-ye-ao-gu-si-te-lei-nuo-wa/chuan-shang-de-wu-yan-1881
Just what is it that makes today's homes so different  so appealing?,https://www.wikiart.org/zh/li-cha-de-ha-mi-er-dun/http-en-wikipedia-org-wiki-file-hamilton-appealing2-jpg-1956
Tree of Hope  Remain Strong,https://www.wikiart.org/zh/fu-lie-da-qia-luo/tree-of-hope-remain-strong-1946
Mont Sainte-Victoire,https://www.wikiart.org/zh/bao-luo-sai-shang/mont-sainte-victoire-3
Suprematist Composition: White on White,https://www.wikiart.org/zh/qia-ji-mi-er-xie-wei-li-nuo-wei-qi-ma-lie-wei-qi/white-square-1917
印象·日出,https://www.wikiart.org/zh/ke-lao-de-mo-nai/yin-xiang-ri-chu-1873
Birch Forest,https://www.wikiart.org/zh/gu-si-ta-fu-ke-lin-mu/farmhouse-with-birch-trees-1903
神奈川沖浪裏,https://www.wikiart.org/zh/ge-shi-bei-zhai/shen-nai-chuan-chong-lang-li-1831
Hotel Bedroom,https://www.wikiart.org/zh/lu-xi-an-fu-luo-yi-de/hotel-bedroom
百老匯爵士樂,https://www.wikiart.org/zh/pi-te-meng-de-li-an/bai-lao-hui-jue-shi-le-1943
In bed,https://www.wikiart.org/zh/heng-li-de-tu-lu-si-luo-te-lie-ke/in-bed-1893
At the Moulin Rouge  The Dance,https://www.wikiart.org/zh/heng-li-de-tu-lu-si-luo-te-lie-ke/at-the-moulin-rouge-the-dance-1890
鳶尾花,https://www.wikiart.org/zh/wen-sen-te-fan-gao/yuan-wei-hua-1889
Morning Sun,https://www.wikiart.org/zh/ai-de-hua-huo-pu/morning-sun
The Beethoven Frieze: The Longing for Happiness Finds Repose in Poetry. Right wall,https://www.wikiart.org/zh/gu-si-ta-fu-ke-lin-mu/the-beethoven-frieze-the-longing-for-happiness-finds-repose-in-poetry-right-wall-1902-1
猶太新娘,https://www.wikiart.org/zh/lun-bo-lang/you-tai-xin-niang-1666
畫家的工作室,https://www.wikiart.org/zh/ju-si-ta-fu-ku-er-bei/hua-jia-de-gong-zuo-shi-1855
晚禱,https://www.wikiart.org/zh/rang-fu-lang-suo-wa-mi-le/wan-dao-1859
David and Goliath,https://www.wikiart.org/zh/qia-la-wa-qiao/david-and-goliath
宮女,https://www.wikiart.org/zh/wei-la-si-kai-zi/gong-nu-1656
吹笛子的少年,https://www.wikiart.org/zh/ai-de-hua-ma-nai/chui-di-zi-de-shao-nian-1866
草地上的午餐,https://www.wikiart.org/zh/ai-de-hua-ma-nai/cao-di-shang-de-wu-can-1863
Butterfly,https://www.wikiart.org/zh/cao-jian-mi-sheng/butterfly-1988
A Mermaid,https://www.wikiart.org/zh/yue-han-wei-lian-mu-wo-te-hao-si/a-mermaid-1900
Houses at Estaque,https://www.wikiart.org/zh/qiao-zhi-bu-la-ke/houses-at-estaque-1908
Water Lilies,https://www.wikiart.org/zh/ke-lao-de-mo-nai/water-lilies-1919-9
The Great War,https://www.wikiart.org/zh/lei-nei-ma-ge-li-te/the-great-war-1964-1
My Portrait (Self-Portrait in the Green Bugatti),https://www.wikiart.org/zh/ta-ma-la-de-lan-bi-jia/portrait-in-the-green-bugatti-1925
Simultaneous Visions,https://www.wikiart.org/zh/weng-bei-tuo-bo-qiu-ni/simultaneous-visions-1912
維納斯的誕生,https://www.wikiart.org/zh/ya-li-shan-da-qia-ba-nei-er/wei-na-si-de-dan-sheng-1863
The Cradle,https://www.wikiart.org/zh/bei-er-te-mo-li-suo/the-cradle-1872
Riding with Death,https://www.wikiart.org/zh/shang-mi-xie-ba-si-qi-ya/riding-with-death
The Women of Amphissa,https://www.wikiart.org/zh/lao-lun-si-a-er-ma-ta-de-ma/the-women-of-amphissa-1887
Blue Dancers,https://www.wikiart.org/zh/ai-de-jia-de-jia/blue-dancers
Madonna Litta (Madonna and the Child),https://www.wikiart.org/zh/lie-ao-na-duo-da-fen-qi/madonna-litta-madonna-and-the-child
Flower thrower,https://www.wikiart.org/zh/ban-ke-si/flower-thrower
Portrait of Pablo Picasso,https://www.wikiart.org/zh/hu-an-ge-li-si/portrait-of-pablo-picasso-1912
Summer Evening,https://www.wikiart.org/zh/ai-de-hua-huo-pu/summer-evening
救世主,https://www.wikiart.org/zh/lie-ao-na-duo-da-fen-qi/jiu-shi-zhu-1500
雪中獵人,https://www.wikiart.org/zh/lao-bi-de-bo-lu-gai-er/xue-zhong-lie-ren-1565
The Three Ages of Woman,https://www.wikiart.org/zh/gu-si-ta-fu-ke-lin-mu/the-three-ages-of-woman-1905
Black Magic,https://www.wikiart.org/zh/lei-nei-ma-ge-li-te/black-magic-1945
LIGHT/DARK,https://www.wikiart.org/zh/ma-li-nuo-a-bu-la-mo-wei-qi/light-dark
The Apotheosis of Homer,https://www.wikiart.org/zh/rang-ao-gu-si-te-duo-mi-ni-ke-an-ge-er/the-apotheosis-of-homer-1827
Landscape with the Fall of Icarus,https://www.wikiart.org/zh/lao-bi-de-bo-lu-gai-er/landscape-with-the-fall-of-icarus-1560
Portrait of My Dead Brother,https://www.wikiart.org/zh/sa-er-wa-duo-da-li/portrait-of-my-dead-brother-1963
Rayograph (The Kiss),https://www.wikiart.org/zh/man-lei/rayograph-the-kiss-1922
Violin and Pipe  'Le Quotidien',https://www.wikiart.org/zh/qiao-zhi-bu-la-ke/violin-and-pipe-le-quotidien-1913
The Librarian,https://www.wikiart.org/zh/zhu-sai-pei-a-er-qin-bo-tuo/the-librarian
Fallen Angel,https://www.wikiart.org/zh/roberto-ferri/fallen-angel-2011
Rhythm 4,https://www.wikiart.org/zh/ma-li-nuo-a-bu-la-mo-wei-qi/rhythm-4
A Friend in Need,https://www.wikiart.org/zh/cassius-marcellus-coolidge/a-friend-in-need-1903
夢境,https://www.wikiart.org/zh/heng-li-lu-suo/meng-jing-1910
Observatory Time: The Lovers,https://www.wikiart.org/zh/man-lei/bservatory-time-the-lovers-1936
Composition with Red  Blue and Yellow,https://www.wikiart.org/zh/pi-te-meng-de-li-an/composition-with-red-blue-and-yellow-1930
Zebra,https://www.wikiart.org/zh/wei-ke-duo-wa-sha-lei/zebra-1937
Harmony,https://www.wikiart.org/zh/remedios-varo/harmony-1956
The Eiffel Tower,https://www.wikiart.org/zh/qiao-zhi-xiu-la/the-eiffel-tower-1889
The Knight  Death and the Devil,https://www.wikiart.org/zh/a-er-bu-lei-xi-te-diu-le/the-knight-death-and-the-devil-1513
The Dog,https://www.wikiart.org/zh/fu-lang-xi-si-ke-ge-ya/the-dog
Goldfish,https://www.wikiart.org/zh/gu-si-ta-fu-ke-lin-mu/goldfish-1902
Necronom IV,https://www.wikiart.org/zh/h-r-ji-ge-er/necronom-iv-1976
The Balcony,https://www.wikiart.org/zh/ai-de-hua-ma-nai/the-balcony-1869
Eye,https://www.wikiart.org/zh/mo-li-zi-ke-ni-li-si-ai-xue/eye
The Burning of the Houses of Parliament,https://www.wikiart.org/zh/yue-se-fu-ma-luo-de-wei-lian-te-na/the-burning-of-the-houses-of-parliament-1
瑪麗蓮雙聯畫,https://www.wikiart.org/zh/an-di-wo-he/ma-li-lian-shuang-lian-hua-1962
Orange and Yellow,https://www.wikiart.org/zh/ma-ke-luo-si-ke/orange-and-yellow
Boats at Collioure,https://www.wikiart.org/zh/an-de-lie-de-lan/boats-at-collioure-1905
Antibes in the Morning,https://www.wikiart.org/zh/ke-lao-de-mo-nai/antibes-in-the-morning
The lovers,https://www.wikiart.org/zh/lei-nei-ma-ge-li-te/the-lovers-1928
The Ballet Class,https://www.wikiart.org/zh/ai-de-jia-de-jia/the-dancing-class-1874
荷拉斯兄弟之誓,https://www.wikiart.org/zh/ya-ke-lu-yi-da-wei/he-la-si-xiong-di-zhi-shi-1784
Flamenco dancer,https://www.wikiart.org/zh/sonia-delaunay/flamenco-dancer
The picador,https://www.wikiart.org/zh/ba-bo-luo-bi-qia-suo/the-picador-1890
Irony of the Negro Policeman,https://www.wikiart.org/zh/shang-mi-xie-ba-si-qi-ya/ironew-york-of-the-negro-policeman
Shipwreck,https://www.wikiart.org/zh/yi-fan-kang-si-tan-ding-nuo-wei-qi-ai-wa-zuo-fu-si-ji/shipwreck-1854
Houses of Parliament,https://www.wikiart.org/zh/ke-lao-de-mo-nai/houses-of-parliament
Golconda,https://www.wikiart.org/zh/lei-nei-ma-ge-li-te/gonconda-1953
The Consecration of the Emperor Napoleon and the Coronation of the Empress Josephine by Pope Pius VII  2nd December 1804,https://www.wikiart.org/zh/ya-ke-lu-yi-da-wei/the-consecration-of-the-emperor-napoleon-and-the-coronation-of-the-empress-josephine-by-pope-1807
Water Lilies  Evening Effect,https://www.wikiart.org/zh/ke-lao-de-mo-nai/water-lilies-evening-effect-1899
The Disquieting Muses,https://www.wikiart.org/zh/qiao-zhi-de-ji-li-ke/the-disquieting-muses-1918-1
The Egg,https://www.wikiart.org/zh/tarsila-do-amaral/the-egg-1928
Decalcomania,https://www.wikiart.org/zh/lei-nei-ma-ge-li-te/decalcomania-1966
Ingres' Violin,https://www.wikiart.org/zh/man-lei/ingre-s-violin-1924
The problem we all live with,https://www.wikiart.org/zh/nuo-man-luo-ke-wei-er/the-problem-we-all-live-with-1935
Spring,https://www.wikiart.org/zh/a-er-feng-si-mu-xia/spring-1896
Poster for Victorien Sardou`s Gismonda starring Sarah Bernhardt at the Théâtre de la Renaissance in Paris,https://www.wikiart.org/zh/a-er-feng-si-mu-xia/poster-for-victorien-sardou-s-gismonda-starring-sarah-bernhardt-at-the-th%C3%A9%C3%A2tre-de-la-1894
尼德兰箴言,https://www.wikiart.org/zh/lao-bi-de-bo-lu-gai-er/ni-de-lan-zhen-yan-1559
Early Sunday Morning,https://www.wikiart.org/zh/ai-de-hua-huo-pu/early-sunday-morning
The Corn Poppy,https://www.wikiart.org/zh/ji-si-fan-deng-ken/the-corn-poppy-1919
Icarus,https://www.wikiart.org/zh/heng-li-ma-di-si/icarus-1944
死神的胜利,https://www.wikiart.org/zh/lao-bi-de-bo-lu-gai-er/si-shen-de-sheng-li-1563
Composition A,https://www.wikiart.org/zh/pi-te-meng-de-li-an/composition-a-1923
